0,Number of Comparisions,,,
673,115605,,673,452929
674,110753,,674,454276
675,115330,,675,455625
676,117136,,676,456976
677,117051,,677,458329
678,117375,,678,459684
679,111286,,679,461041
680,115561,,680,462400
681,114502,,681,463761
682,119693,,682,465124
683,116924,,683,466489
684,123554,,684,467856
685,116875,,685,469225
686,112902,,686,470596
687,124149,,687,471969
688,116221,,688,473344
689,119660,,689,474721
690,117927,,690,476100
691,119524,,691,477481
692,117406,,692,478864
693,121003,,693,480249
694,121952,,694,481636
695,118562,,695,483025
696,126103,,696,484416
697,119498,,697,485809
698,120856,,698,487204
699,122138,,699,488601
700,124540,,700,490000
701,124104,,701,491401
702,125994,,702,492804
703,120899,,703,494209
704,125816,,704,495616
705,121673,,705,497025
706,119933,,706,498436
707,123775,,707,499849
708,122617,,708,501264
709,128772,,709,502681
710,126580,,710,504100
711,132034,,711,505521
712,130140,,712,506944
713,122473,,713,508369
714,128033,,714,509796
715,126118,,715,511225
716,129315,,716,512656
717,129383,,717,514089
718,130881,,718,515524
719,126614,,719,516961
720,126916,,720,518400
721,132991,,721,519841
722,134795,,722,521284
723,141844,,723,522729
724,135476,,724,524176
725,133651,,725,525625
726,127626,,726,527076
727,129289,,727,528529
728,135154,,728,529984
729,135758,,729,531441
730,134348,,730,532900
731,128421,,731,534361
732,131797,,732,535824
733,135452,,733,537289
734,137632,,734,538756
735,133318,,735,540225
736,134955,,736,541696
737,131671,,737,543169
738,139036,,738,544644
739,139658,,739,546121
740,140874,,740,547600
741,138535,,741,549081
742,135121,,742,550564
743,137404,,743,552049
744,138516,,744,553536
745,136966,,745,555025
746,140480,,746,556516
747,143103,,747,558009
748,140875,,748,559504
749,144198,,749,561001
750,140970,,750,562500
751,141146,,751,564001
752,145397,,752,565504
753,145581,,753,567009
754,142360,,754,568516
755,145256,,755,570025
756,141145,,756,571536
757,146140,,757,573049
758,145792,,758,574564
759,145205,,759,576081
760,140676,,760,577600
761,142550,,761,579121
762,147226,,762,580644
763,146784,,763,582169
764,143933,,764,583696
765,152460,,765,585225
766,143793,,766,586756
767,147658,,767,588289
768,153412,,768,589824
769,150693,,769,591361
770,152667,,770,592900
771,147438,,771,594441
772,151229,,772,595984
773,149860,,773,597529
774,152253,,774,599076
775,149887,,775,600625
776,153705,,776,602176
777,155314,,777,603729
778,146731,,778,605284
779,152132,,779,606841
780,148807,,780,608400
781,156676,,781,609961
782,151872,,782,611524
783,155778,,783,613089
784,151377,,784,614656
785,151894,,785,616225
786,156211,,786,617796
787,151911,,787,619369
788,155649,,788,620944
789,164935,,789,622521
790,161072,,790,624100
791,156612,,791,625681
792,162348,,792,627264
793,158347,,793,628849
794,159664,,794,630436
795,151686,,795,632025
796,159264,,796,633616
797,160594,,797,635209
798,162826,,798,636804
799,162330,,799,638401
800,161377,,800,640000
801,163165,,801,641601
802,164323,,802,643204
803,160777,,803,644809
804,161070,,804,646416
805,161737,,805,648025
806,158648,,806,649636
807,165104,,807,651249
808,158056,,808,652864
809,163108,,809,654481
810,170109,,810,656100
811,164065,,811,657721
812,162191,,812,659344
813,164390,,813,660969
814,164825,,814,662596
815,164260,,815,664225
816,168585,,816,665856
817,171215,,817,667489
818,175898,,818,669124
819,162367,,819,670761
820,166151,,820,672400
821,172370,,821,674041
822,162018,,822,675684
823,166359,,823,677329
824,162597,,824,678976
825,166586,,825,680625
826,173340,,826,682276
827,169705,,827,683929
828,177007,,828,685584
829,174654,,829,687241
830,166385,,830,688900
831,167178,,831,690561
832,170232,,832,692224
833,170451,,833,693889
834,167711,,834,695556
835,183487,,835,697225
836,179915,,836,698896
837,179577,,837,700569
838,172036,,838,702244
839,174937,,839,703921
840,176034,,840,705600
841,172929,,841,707281
842,175765,,842,708964
843,174832,,843,710649
844,179133,,844,712336
845,175820,,845,714025
846,181631,,846,715716
847,174507,,847,717409
848,183071,,848,719104
849,179973,,849,720801
850,177275,,850,722500
851,175928,,851,724201
852,174754,,852,725904
853,176991,,853,727609
854,172515,,854,729316
855,177834,,855,731025
856,187050,,856,732736
857,188288,,857,734449
858,184407,,858,736164
859,180135,,859,737881
860,188212,,860,739600
861,186995,,861,741321
862,189619,,862,743044
863,186078,,863,744769
864,183551,,864,746496
865,186568,,865,748225
866,188682,,866,749956
867,197167,,867,751689
868,182431,,868,753424
869,196284,,869,755161
870,187967,,870,756900
871,194517,,871,758641
872,187301,,872,760384
873,190672,,873,762129
874,193859,,874,763876
875,188803,,875,765625
876,192280,,876,767376
877,204298,,877,769129
878,188307,,878,770884
879,186800,,879,772641
880,197558,,880,774400
881,199921,,881,776161
882,199879,,882,777924
883,188939,,883,779689
884,192784,,884,781456
885,191678,,885,783225
886,192380,,886,784996
887,207668,,887,786769
888,196222,,888,788544
889,201645,,889,790321
890,197797,,890,792100
891,199043,,891,793881
892,196028,,892,795664
893,197884,,893,797449
894,205824,,894,799236
895,204992,,895,801025
896,203390,,896,802816
897,200454,,897,804609
898,203308,,898,806404
899,204749,,899,808201
900,210803,,900,810000
901,197315,,901,811801
902,199569,,902,813604
903,210279,,903,815409
904,196367,,904,817216
905,205333,,905,819025
906,199102,,906,820836
907,200211,,907,822649
908,202904,,908,824464
909,208809,,909,826281
910,202624,,910,828100
911,208977,,911,829921
912,214518,,912,831744
913,206675,,913,833569
914,215563,,914,835396
915,205733,,915,837225
916,206030,,916,839056
917,214027,,917,840889
918,214346,,918,842724
919,210492,,919,844561
920,224084,,920,846400
921,221038,,921,848241
922,213227,,922,850084
923,210772,,923,851929
924,220445,,924,853776
925,216924,,925,855625
926,222373,,926,857476
927,221515,,927,859329
928,217595,,928,861184
929,211961,,929,863041
930,221548,,930,864900
931,216278,,931,866761
932,222845,,932,868624
933,211556,,933,870489
934,225000,,934,872356
935,221769,,935,874225
936,223281,,936,876096
937,212693,,937,877969
938,221558,,938,879844
939,213442,,939,881721
940,223736,,940,883600
941,222409,,941,885481
942,225206,,942,887364
943,220632,,943,889249
944,224646,,944,891136
945,232237,,945,893025
946,221874,,946,894916
947,220719,,947,896809
948,224052,,948,898704
949,228419,,949,900601
950,225183,,950,902500
951,226659,,951,904401
952,235474,,952,906304
953,224927,,953,908209
954,223665,,954,910116
955,226940,,955,912025
956,229780,,956,913936
957,226957,,957,915849
958,236144,,958,917764
959,233238,,959,919681
960,232289,,960,921600
961,232774,,961,923521
962,228645,,962,925444
963,230362,,963,927369
964,236202,,964,929296
